Mod:Item:MetaData, Localized Name
animania:cooked_angus_steak, 烤牛排（安格斯牛）
animania:raw_prime_beef, 生一级牛肉
animania:cooked_prime_beef, 烤一级牛肉
animania:raw_prime_steak, 生一级牛排
animania:cooked_prime_steak, 烤一级牛排
animania:raw_large_black_pork, 生猪肉（大黑猪）
animania:raw_duroc_pork, 生猪肉（杜洛克猪）
animania:raw_old_spot_pork, 生猪肉（斑点猪）
animania:raw_hampshire_pork, 生猪肉（汉普夏猪）
animania:cooked_large_black_roast, 烤猪肉（大黑猪）
animania:cooked_duroc_roast, 烤猪肉（杜洛克猪）
animania:cooked_old_spot_roast, 烤猪肉（斑点猪）
animania:cooked_hampshire_roast, 烤猪肉（汉普夏猪）
animania:cooked_large_black_bacon, 烤猪排（大黑猪）
animania:cooked_duroc_bacon, 烤猪排（杜洛克猪）
animania:cooked_old_spot_bacon, 烤猪排（斑点猪）
animania:cooked_hampshire_bacon, 烤猪排（汉普夏猪）
animania:raw_prime_pork, 生一级猪肉
animania:cooked_prime_pork, 烤一级猪肉
animania:raw_prime_bacon, 生一级猪排
animania:cooked_prime_bacon, 烤一级猪排
animania:raw_orpington_chicken, 生鸡肉（奥品顿鸡）
animania:raw_plymouth_rock_chicken, 生鸡肉（洛克鸡）
animania:raw_wyandotte_chicken, 生鸡肉（怀恩多特鸡）
animania:raw_rhode_island_red_chicken, 生鸡肉（罗得岛红鸡）
animania:cooked_orpington_chicken, 烤鸡肉（奥品顿鸡）
animania:cooked_plymouth_rock_chicken, 烤鸡肉（洛克鸡）
animania:cooked_wyandotte_chicken, 烤鸡肉（怀恩多特鸡）
animania:cooked_rhode_island_red_chicken, 烤鸡肉（罗得岛红鸡）
animania:raw_prime_chicken, 生一级鸡肉
animania:cooked_prime_chicken, 烤一级鸡肉
animania:brown_egg, 鸡蛋
animania:peacock_egg_blue, 孔雀蛋
animania:peacock_egg_white, 孔雀蛋
animania:raw_large_black_bacon, 生猪排（大黑猪）
animania:raw_duroc_bacon, 生排猪（杜洛克猪）
animania:raw_old_spot_bacon, 生猪排（斑点猪）
animania:raw_hampshire_bacon, 生猪排（汉普夏猪）
animania:raw_prime_mutton, 生一级羊排
animania:cooked_prime_mutton, 烤一级羊排
animania:raw_prime_rabbit, 生一级兔肉
animania:cooked_prime_rabbit, 烤一级兔肉
animania:raw_frog_legs, 生蛙腿
animania:cooked_frog_legs, 烤蛙腿
animania:raw_horse, 生马肉
animania:cooked_horse, 烤马肉
animania:raw_chevon, 生一级羊肉
animania:cooked_chevon, 烤一级羊肉
animania:raw_prime_chevon, 生一级山羊肉
animania:cooked_prime_chevon, 烤一级山羊肉
animania:raw_peacock, 生孔雀肉
animania:cooked_peacock, 烤孔雀肉
animania:raw_prime_peacock, 生一级孔雀肉
animania:cooked_prime_peacock, 烤一级孔雀肉
animania:friesian_cheese_wedge, 小块奶酪（黑白花牛）
animania:holstein_cheese_wedge, 小块奶酪（荷斯坦牛）
animania:jersey_cheese_wedge, 小块奶酪（娟珊牛）
animania:goat_cheese_wedge, 小块奶酪（山羊）
animania:sheep_cheese_wedge, 小块奶酪（羊）
animania:entity_egg_random, 动物（随机）
animania:entity_egg_calf_holstein, 荷斯坦牛（小牛）
animania:entity_egg_cow_holstein, 荷斯坦牛（母牛）
animania:entity_egg_bull_holstein, 荷斯坦牛（公牛）
animania:entity_egg_calf_friesian, 黑白花牛（小牛）
animania:entity_egg_cow_friesian, 黑白花牛（母牛）
animania:entity_egg_bull_friesian, 黑白花牛（公牛）
animania:entity_egg_calf_angus, 安格斯牛（小牛）
animania:entity_egg_cow_angus, 安格斯牛（母牛）
animania:entity_egg_bull_angus, 安格斯牛（公牛）
animania:entity_egg_calf_longhorn, 长角牛（小牛）
animania:entity_egg_cow_longhorn, 长角牛（母牛）
animania:entity_egg_bull_longhorn, 长角牛（公牛）
animania:entity_egg_calf_hereford, 海福特牛（小牛）
animania:entity_egg_cow_hereford, 海福特牛（母牛）
animania:entity_egg_bull_hereford, 海福特牛（公牛）
animania:entity_egg_calf_highland, 高地牛（小牛）
animania:entity_egg_cow_highland, 高地牛（母牛）
animania:entity_egg_bull_highland, 高地牛（公牛）
animania:entity_egg_calf_jersey, 娟珊牛（小牛）
animania:entity_egg_cow_jersey, 娟珊牛（母牛）
animania:entity_egg_bull_jersey, 娟珊牛（公牛）
animania:entity_egg_calf_mooshroom, 哞菇牛（小牛）
animania:entity_egg_cow_mooshroom, 哞菇牛（母牛）
animania:entity_egg_bull_mooshroom, 哞菇牛（公牛）
animania:entity_egg_cow_random, 牛（随机）
animania:entity_egg_chick_plymouth, 洛克鸡（小鸡）
animania:entity_egg_hen_plymouth, 洛克鸡（母鸡）
animania:entity_egg_rooster_plymouth, 洛克鸡（公鸡）
animania:entity_egg_chick_leghorn, 来亨鸡（小鸡）
animania:entity_egg_hen_leghorn, 来亨鸡（母鸡）
animania:entity_egg_rooster_leghorn, 来亨鸡（公鸡）
animania:entity_egg_chick_orpington, 奥品顿鸡（小鸡）
animania:entity_egg_hen_orpington, 奥品顿鸡（母鸡）
animania:entity_egg_rooster_orpington, 奥品顿鸡（公鸡）
animania:entity_egg_chick_red, 罗得岛红鸡（小鸡）
animania:entity_egg_hen_red, 罗得岛红鸡（母鸡）
animania:entity_egg_rooster_red, 罗得岛红鸡（公鸡）
animania:entity_egg_chick_wyandotte, 怀恩多特鸡（小鸡）
animania:entity_egg_hen_wyandotte, 怀恩多特鸡（母鸡）
animania:entity_egg_rooster_wyandotte, 怀恩多特鸡（公鸡）
animania:entity_egg_chicken_random, 鸡（随机）
animania:entity_egg_peachick_blue, 印度蓝孔雀（雏）
animania:entity_egg_peafowl_blue, 印度蓝孔雀（雌）
animania:entity_egg_peacock_blue, 印度蓝孔雀（雄）
animania:entity_egg_peachick_taupe, 褐孔雀（雏）
animania:entity_egg_peafowl_taupe, 褐孔雀（雌）
animania:entity_egg_peacock_taupe, 褐孔雀（雄）
animania:entity_egg_peachick_white, 白孔雀（雏）
animania:entity_egg_peafowl_white, 白孔雀（雌）
animania:entity_egg_peacock_white, 白孔雀（雄）
animania:entity_egg_peachick_charcoal, 灰孔雀（雏）
animania:entity_egg_peafowl_charcoal, 灰孔雀（雌）
animania:entity_egg_peacock_charcoal, 灰孔雀（雄）
animania:entity_egg_peachick_opal, 蛋白孔雀（雏）
animania:entity_egg_peafowl_opal, 蛋白孔雀（雌）
animania:entity_egg_peacock_opal, 蛋白孔雀（雄）
animania:entity_egg_peachick_peach, 棕孔雀（雏）
animania:entity_egg_peafowl_peach, 棕孔雀（雌）
animania:entity_egg_peacock_peach, 棕孔雀（雄）
animania:entity_egg_peachick_purple, 紫孔雀（雏）
animania:entity_egg_peafowl_purple, 紫孔雀（雌）
animania:entity_egg_peacock_purple, 紫孔雀（雄）
animania:entity_egg_peacock_random, 孔雀（随机）
animania:entity_egg_piglet_yorkshire, 约克夏猪（小猪）
animania:entity_egg_sow_yorkshire, 约克夏猪（母猪）
animania:entity_egg_hog_yorkshire, 约克夏猪（公猪）
animania:entity_egg_piglet_oldspot, 斑点猪（小猪）
animania:entity_egg_sow_oldspot, 斑点猪（母猪）
animania:entity_egg_hog_oldspot, 斑点猪（公猪）
animania:entity_egg_piglet_largeblack, 大黑猪（小猪）
animania:entity_egg_sow_largeblack, 大黑猪（母猪）
animania:entity_egg_hog_largeblack, 大黑猪（公猪）
animania:entity_egg_piglet_largewhite, 大白猪（小猪）
animania:entity_egg_sow_largewhite, 大白猪（母猪）
animania:entity_egg_hog_largewhite, 大白猪（公猪）
animania:entity_egg_piglet_duroc, 杜洛克猪（小猪）
animania:entity_egg_sow_duroc, 杜洛克猪（母猪）
animania:entity_egg_hog_duroc, 杜洛克猪（公猪）
animania:entity_egg_piglet_hampshire, 汉普夏猪（小猪）
animania:entity_egg_sow_hampshire, 汉普夏猪（母猪）
animania:entity_egg_hog_hampshire, 汉普夏猪（公猪）
animania:entity_egg_pig_random, 猪（随机）
animania:entity_egg_hamster, 仓鼠
animania:entity_egg_ferret_grey, 灰鼬
animania:entity_egg_ferret_white, 白貂
animania:entity_egg_hedgehog, 刺猬
animania:entity_egg_hedgehog_albino, 白化刺猬
animania:entity_egg_frog, 青蛙
animania:entity_egg_toad, 蟾蜍
animania:entity_egg_dart_frog, 箭毒蛙
animania:entity_egg_draft_horse_stallion, 驮马（公）
animania:entity_egg_draft_horse_mare, 驮马（母）
animania:entity_egg_draft_horse_foal, 驮马（幼）
animania:entity_egg_kid_alpine, 高山羊（小羊）
animania:entity_egg_buck_alpine, 高山羊（公羊）
animania:entity_egg_doe_alpine, 高山羊（母羊）
animania:entity_egg_kid_angora, 安哥拉山羊（小羊）
animania:entity_egg_buck_angora, 安哥拉山羊（公羊）
animania:entity_egg_doe_angora, 安哥拉山羊（母羊）
animania:entity_egg_kid_fainting, 昏晕山羊（小羊）
animania:entity_egg_buck_fainting, 昏晕山羊（公羊）
animania:entity_egg_doe_fainting, 昏晕山羊（母羊）
animania:entity_egg_kid_kiko, Kiko山羊（小羊）
animania:entity_egg_buck_kiko, Kiko山羊（公羊）
animania:entity_egg_doe_kiko, Kiko山羊（母羊）
animania:entity_egg_kid_kinder, Kinder山羊（小羊）
animania:entity_egg_buck_kinder, Kinder山羊（公羊）
animania:entity_egg_doe_kinder, Kinder山羊（母羊）
animania:entity_egg_kid_nigeriandwarf, 尼日利亚矮山羊（小羊）
animania:entity_egg_buck_nigeriandwarf, 尼日利亚矮山羊（公羊）
animania:entity_egg_doe_nigeriandwarf, 尼日利亚矮山羊（母羊）
animania:entity_egg_kid_pygmy, 俾格米山羊（小羊）
animania:entity_egg_buck_pygmy, 俾格米山羊（公羊）
animania:entity_egg_doe_pygmy, 俾格米山羊（母羊）
animania:entity_egg_goat_random, 山羊（随机）
animania:entity_egg_ram_friesian, 黑白花羊（公羊）
animania:entity_egg_ewe_friesian, 黑白花羊（母羊）
animania:entity_egg_lamb_friesian, 黑白花羊（小羊）
animania:entity_egg_ram_suffolk, 萨福克羊（公羊）
animania:entity_egg_ewe_suffolk, 萨福克羊（母羊）
animania:entity_egg_lamb_suffolk, 萨福克羊（小羊）
animania:entity_egg_ram_dorper, 陶赛特羊（公羊）
animania:entity_egg_ewe_dorper, 陶赛特羊（母羊）
animania:entity_egg_lamb_dorper, 陶赛特羊（小羊）
animania:entity_egg_ram_dorset, 杜泊绵羊（公羊）
animania:entity_egg_ewe_dorset, 杜泊绵羊（母羊）
animania:entity_egg_lamb_dorset, 杜泊绵羊（小羊）
animania:entity_egg_ram_jacob, 雅各布羊（公羊）
animania:entity_egg_ewe_jacob, 雅各布羊（母羊）
animania:entity_egg_lamb_jacob, 雅各布羊（小羊）
animania:entity_egg_ram_merino, 美利奴羊（公羊）
animania:entity_egg_ewe_merino, 美利奴羊（母羊）
animania:entity_egg_lamb_merino, 美利奴羊（小羊）
animania:entity_egg_sheep_random, 羊（随机）
animania:entity_egg_buck_cottontail, 棉尾兔（雄兔）
animania:entity_egg_doe_cottontail, 棉尾兔（雌兔）
animania:entity_egg_kit_cottontail, 棉尾兔（小兔）
animania:entity_egg_buck_chinchilla, 龙猫（雄兔）
animania:entity_egg_doe_chinchilla, 龙猫（雌兔）
animania:entity_egg_kit_chinchilla, 龙猫（小兔）
animania:entity_egg_buck_dutch, 荷兰兔（雄兔）
animania:entity_egg_doe_dutch, 荷兰兔（雌兔）
animania:entity_egg_kit_dutch, 荷兰兔（小兔）
animania:entity_egg_buck_havana, 哈瓦那兔（雄兔）
animania:entity_egg_doe_havana, 哈瓦那兔（雌兔）
animania:entity_egg_kit_havana, 哈瓦那兔（小兔）
animania:entity_egg_buck_jack, 长腿大野兔（雄兔）
animania:entity_egg_doe_jack, 长腿大野兔（雌兔）
animania:entity_egg_kit_jack, 长腿大野兔（小兔）
animania:entity_egg_buck_lop, 垂耳兔（雄兔）
animania:entity_egg_doe_lop, 垂耳兔（雌兔）
animania:entity_egg_kit_lop, 垂耳兔（小兔）
animania:entity_egg_buck_newzealand, 新西兰兔（雄兔）
animania:entity_egg_doe_newzealand, 新西兰兔（雌兔）
animania:entity_egg_kit_newzealand, 新西兰兔（小兔）
animania:entity_egg_buck_rex, 雷克斯兔（雄兔）
animania:entity_egg_doe_rex, 雷克斯兔（雌兔）
animania:entity_egg_kit_rex, 雷克斯兔（小兔）
animania:entity_egg_rabbit_random, 兔子（随机）
animania:block_straw, 干草堆
animania:friesian_cheese_wheel, 奶酪块（黑白花牛）
animania:holstein_cheese_wheel, 奶酪块（荷斯坦牛）
animania:jersey_cheese_wheel, 奶酪块（娟珊牛）
animania:goat_cheese_wheel, 奶酪块（山羊）
animania:sheep_cheese_wheel, 奶酪块（羊）
animania:cheese_mold, 奶酪压模
animania:salt_lick:0, 盐舔
animania:wool:0, 羊毛（杜泊绵羊，棕色）
animania:wool:1, 羊毛（黑白花羊，黑色）
animania:wool:2, 羊毛（黑白花羊，棕色）
animania:wool:3, 羊毛（雅各布羊）
animania:wool:4, 羊毛（美利奴羊，棕色）
animania:wool:5, 羊毛（美利奴羊，白色）
animania:wool:6, 羊毛（萨福特，棕色）
animania:block_mud, 污泥
animania:block_trough, 食槽
animania:block_nest, 鸡窝
animania:block_hamster_wheel, 仓鼠飞轮
mw:electronics, 电子电路
mw:opticglass, 光学玻璃
mw:cloth, 布料
mw:tancloth, 黄褐色布料
mw:greencloth, 绿色布料
mw:aluminumplate, 铝板
mw:steelplate, 钢板
mw:bigsteelplate, 大钢板
mw:ministeelplate, 小钢板
mw:metalcomponents, 金属构件
mw:transistor, 晶体管
mw:resistor, 电阻
mw:inductor, 电感器
mw:diode, 二极管
mw:capacitor, 电容
mw:copperwiring, 铜线缆
mw:piston, 活塞
mw:laserpointer, 激光单元
mw:plastic, 塑料
mw:titaniumore, 钛矿石
mw:titaniumingot, 钛锭
mw:leadore, 铅矿石
mw:leadingot, 铅锭
mw:copperore, 铜矿石
mw:copperingot, 铜锭
mw:tinore, 锡矿石
mw:tiningot, 锡锭
mw:sulfurore, 硫矿石
mw:sulfurdust, 硫粉
mw:bauxiteore, 铝土矿
mw:aluminumingot, 铝锭
mw:siliconore, 硅矿石
mw:silicon, 硅锭
mw:tantalumore, 钽矿石
mw:tantalumingot, 钽锭
mw:rubyore, 红宝石矿石
mw:ruby, 红宝石
mw:steeldust, 钢粉
mw:steelingot, 钢锭
mw:marine_helmet, Marine 头盔
mw:marine_chest, Marine 胸甲
mw:marine_boots, Marine 靴子
mw:mkvi_helmet, item.mkvi_helmet.name
mw:mkvi_chest, item.mkvi_chest.name
mw:mkvi_boots, item.mkvi_boots.name
mw:spetznaz_helmet, Spetsnaz 头盔
mw:spetznaz_chest, Spetsnaz 胸甲
mw:spetznaz_boots, Spetsnaz 靴子
mw:swat_helmet, SWAT 头盔
mw:swat_chest, SWAT 胸甲
mw:swat_boots, SWAT 靴子
mw:tactical_helmet, 战术夜视仪
mw:tactical_chest, Spec-ops 胸甲
mw:tactical_boots, Spec-ops 靴子
mw:m40gasmask_helmet, M40 防毒面具
mw:umbrella_helmet, 保护伞武装部队头盔
mw:umbrella_chest, 保护伞武装部队防弹衣
mw:umbrella_boots, 保护伞武装部队靴子
mw:kcpd_chest, 堪萨斯城警察制服
mw:kcpd_boots, 堪萨斯城警察长靴
mw:reflex, 15 MOA Reflex 瞄具
mw:m6gscope, item.mw_M6Gscope.name
mw:ma5dcover, MA5D Dust Cover 防尘盖
mw:maxim9cover, item.mw_Maxim9cover.name
mw:coltrearsight, item.mw_ColtRearSight.name
mw:okp7, OKP-7 Sight 瞄具
mw:acog, Trigicon ACOG  瞄具 
mw:malcolm3x, item.mw_Malcolm3x.name
mw:dmrscope, item.mw_DMRscope.name
mw:br55scope, item.mw_BR55scope.name
mw:specter, Elcan Specter SFOV4-A1 瞄具 
mw:holographic, EOTech 512 A65 Holographic 瞄具
mw:holographic2, EOTech EXPS3-0 瞄具 (Stubby Grip)
mw:microt1, Micro-T1 Sight 瞄具
mw:rmrsight, item.mw_RMRsight.name
mw:kobra, 8-18 Kobra Sight 瞄具
mw:g36scope, UFC G36 Scope 防尘盖
mw:augscope, item.mw_AUGScope.name
mw:lpscope, Barska AR6 1-6x24 瞄具 
mw:leupold, Leupold Scope 瞄具
mw:pso1, PSO-1 Scope 瞄具
mw:puscope, PU Scope 防尘盖
mw:priscopicscope, Priscopic Prism Scope 防尘盖
mw:hpscope, JPU HP 3-9x40 Scope 瞄具
mw:srs99s5scope, item.mw_SRS99S5scope.name
mw:unertl, Unertl Scope 防尘盖
mw:silencer556x45, 5.56x45mm NATO Silencer 消音器
mw:silencer762x39, 7.62x39mm Silencer 消音器
mw:silencer9mm, 9mm Silencer 消音器
mw:silencer45acp, .45 ACP Silencer 消音器
mw:silencer762x54, 7.62x54mm Silencer 消音器
mw:silencer762x51, 7.62x51mm NATO Silencer 消音器
mw:silencer50bmg, .50 BMG Silencer 消音器
mw:silencer556x39, 5.56x39mm消音器
mw:akmiron, Standard Iron-Sight 瞄具
mw:silencermp7, 4.6x30mm Silencer 消音器
mw:silencer357, .357 Silencer 消音器
mw:silencer57x38, 5.7x28mm 消音器
mw:silencer12gauge, 12 Gauge Silencer 消音器
mw:silencer300aacblackout, .300 AAC Blackout Silencer 消音器
mw:silencer65x39, 6.5x39mm NATO Silencer 消音器
mw:laser, UTG Tactical Laser 红点
mw:laser2, LD19206-IR Tactical Laser 红点
mw:grip2, Grip 握把
mw:angledgrip, Angled Grip 握把
mw:stubbygrip, Stubby Grip 短握把
mw:vgrip, Foregrip 握把
mw:bipod, Bipod  两脚架
mw:ar15iron, AR Carry Handle 瞄具
mw:fmgcarryhandle, FMG-9 折叠冲锋枪
mw:m16a1carryhandle, item.mw_M16A1CarryHandle.name
mw:extra, item.mw_Extra.name
mw:m3a1sight, item.mw_M3A1sight.name
mw:glgrenade, item.mw_GLgrenade.name
mw:gl06cartridge, item.mw_GL06Cartridge.name
mw:crossbowstring1, item.mw_CrossbowString1.name
mw:crossbowstring2, item.mw_CrossbowString2.name
mw:crossbowbolt, item.mw_CrossbowBolt.name
mw:leeenfieldsmlesight, item.mw_LeeEnfieldSMLESight.name
mw:ppshrearsight, item.mw_PPSHRearSight.name
mw:springfieldrearsight, item.mw_SpringfieldRearSight.name
mw:g98rearsight, item.mw_G98RearSight.name
mw:m1a1rearsight, item.mw_M1A1rearsight.name
mw:m1garandrearsight, item.mw_M1GarandRearSight.name
mw:m1928rearsight, item.mw_M1928rearsight.name
mw:m1garandaction, item.mw_M1Garandaction.name
mw:ma37action, item.mw_MA37Action.name
mw:ma5daction, item.mw_MA5Daction.name
mw:br55action, item.mw_BR55action.name
mw:m395baction, item.mw_M395Baction.name
mw:srs99s5action, item.mw_SRS99S5action.name
mw:tec9action, item.mw_Tec9Action.name
mw:m249action, item.mw_M249Action.name
mw:m249cover, item.mw_M249Cover.name
mw:leeenfieldsmleaction, item.mw_LeeEnfieldSMLEaction.name
mw:leeenfieldclip, item.mw_LeeEnfieldClip.name
mw:leeenfieldclipbullets, item.mw_LeeEnfieldClipBullets.name
mw:m3a1greasegun, item.mw_M3A1GreaseGun.name
mw:springfieldaction, item.mw_SpringfieldAction.name
mw:kar98kaction, item.mw_Kar98Kaction.name
mw:gewehr98action, item.mw_Gewehr98Action.name
mw:stg44action, item.mw_STG44Action.name
mw:m1garandmag1, item.mw_M1GarandMag1.name
mw:m1garandmag2, item.mw_M1GarandMag2.name
mw:lugeraction1, item.mw_LugerAction1.name
mw:lugeraction2, item.mw_LugerAction2.name
mw:webleycylinder, item.mw_WebleyCylinder.name
mw:webleybullets, item.mw_WebleyBullets.name
mw:sksmag1, item.mw_SKSmag1.name
mw:sksmag2, item.mw_SKSmag2.name
mw:sksaction, item.mw_SKSaction.name
mw:bullet, item.mw_Bullet.name
mw:extraar, item.mw_ExtraAR.name
mw:dupletbarrels, item.mw_DupletBarrels.name
mw:svt40action, item.mw_SVT40action.name
mw:glocktop, item.mw_GlockTop.name
mw:p99slide, item.mw_P99Slide.name
mw:usg57slide, item.mw_USG57slide.name
mw:m6gslide, item.mw_M6Gslide.name
mw:magnumreticle, item.mw_MagnumReticle.name
mw:r700action, item.mw_R700action.name
mw:m1a1action, item.mw_M1A1action.name
mw:m1928action, item.mw_M1928action.name
mw:saiga12action, item.mw_Saiga12action.name
mw:mp18action, item.mw_MP18action.name
mw:ppsh41action, item.mw_PPSH41action.name
mw:type100action, item.mw_Type100action.name
mw:m1carbineaction, item.mw_M1CarbineAction.name
mw:m1carbinerearsight, item.mw_M1CarbineRearSight.name
mw:glock21slide, item.mw_Glock21Slide.name
mw:glock32slide, item.mw_Glock32Slide.name
mw:mp40action, item.mw_MP40action.name
mw:g18top, item.mw_G18Top.name
